city_id,name,category,note
,"電池類（乾電池　
ボタン・コイン型電池　
ニカド電池　
ニッケル水素電池　
リチウムイオン電池　
リチウム電池　）",特定品目,ボタン・コイン型電池、小型充電池（車載バッテリーは除く）は、安全のため１つずつ両面にセロハンテープ等を貼り、絶縁してから出す※車載バッテリーは業者又は販売店等へ
,テント（レジャー用）（金属部分）（60cm未満）,もえないごみ,
,テント（レジャー用）（金属部分以外）（60cm未満）,もえるごみ,生地部分は長さ60cm未満に切る
,テント（レジャー用）（テント一式）（60cm以上）,連絡ごみ,
,電動アシスト自転車（大小問わず）,連絡ごみ,バッテリーは取り外し、業者又は販売店等へ
,電動アシスト自転車（バッテリーを取り外せない）,集積所に出してはいけないごみ,業者又は販売店等へ
,電動工具,連絡ごみ,インパクトレンチ、グラインダー、サンダー、ドリル等　電池類は取り外して「特定品目」
,電動ソファー,連絡ごみ,重さ100kg以上のものは自己搬入
,電動歯ブラシ,もえないごみ,電池類は取り外して「特定品目」※使用済小型家電の回収対象品目
,電動ベッド,連絡ごみ,重さ100kg以上のものは自己搬入              
,電話機,もえないごみ,※使用済小型家電の回収対象品目
,ドア（プラスチック製･木製）,連絡ごみ,自分で交換したものに限る
,ドア（プラスチック製･木製以外）（大小問わず）,連絡ごみ,自分で交換したものに限る　金属製玄関用は、業者又は販売店等へ
,投網,もえるごみ,おもりは取り除き、60cm未満に切る
,砥石,もえないごみ,
,トイレブラシ（金属製）,もえないごみ,
,トイレブラシ（プラスチック製）,もえるごみ,
,投影機,もえないごみ,
,陶磁器（60cm未満）,もえないごみ,割れたものは危なくないように紙等で包む
,陶磁器（60cm以上）,連絡ごみ,
,籐製品（60cm未満）,もえるごみ,
,籐製品（60cm以上）,連絡ごみ,
,透析バッグ･チューブ（在宅医療廃棄物）,もえるごみ,注射針は取り除く　注射針の処理は、かかりつけの病院等に相談を
,灯油用ポリタンク,もえるごみ,中身は使い切る、ふたは取り外す
,灯油ポンプ（電動式）（60cm未満）,もえないごみ,
,灯油ポンプ（手動式）（60cm未満）,もえるごみ,
,灯油ポンプ（60cm以上）,連絡ごみ,
,トースター,もえないごみ,
,とぎ石,もえないごみ,
,時計（60cm未満）,もえないごみ,電池類は取り外して「特定品目」※使用済小型家電の回収対象品目
,時計（60cm以上）,連絡ごみ,電池類は取り外して「特定品目」
,とたん（金属製）（60cm未満）,もえないごみ,
,とたん（プラスチック製）（60cm未満）,もえるごみ,
,とたん（60cm以上）,連絡ごみ,5枚までごとに（90cm×180cmまでのものを1枚とする）
,トナーカートリッジ（リサイクルできないもの）,もえないごみ,
,トナーカートリッジ（リサイクルできるもの）,集積所に出してはいけないごみ,リサイクルできるものは、メーカー又は販売店等へ
,土鍋,もえないごみ,
,ドライヤー,もえないごみ,※使用済小型家電の回収対象品目
,ドラム缶（空の容器）（大小問わず）,連絡ごみ,
,トランポリン（子ども用遊具）（60cm以上）,連絡ごみ,
,鳥かご(厚さ5cm未満の材質のもの）（金属有り）（60cm未満）,もえないごみ,
,鳥かご(厚さ5cm未満の材質のもの）（金属無し）（60cm未満）,もえるごみ,
,鳥かご(厚さ5cm未満の材質のもの）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm未満
,鳥かご(厚さ5cm未満の材質のもの）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm以上250cm未満　1辺の長さが200cm以上の大型のものは、業者又は販売店等へ
,鳥かご(厚さ5cm未満の材質のもの）（60cm以上）,連絡ごみ,幅・奥行・高さの合計250cm以上　1辺の長さが200cm以上の大型のものは、業者又は販売店等へ
,ドリブルポール（トレーニング機器）（60cm以上）,連絡ごみ,ポール類（ドリブルポール・パンチングボール）を5本までごとに
,塗料（少量）,もえるごみ,紙・布等に染み込ませる
,塗料（多量）,集積所に出してはいけないごみ,業者又は販売店等へ
,塗料の容器（金属製・ガラス製・陶器製）,もえないごみ,中身は取り除く、スプレータイプは「特定品目」へ
,塗料の容器（プラスチック製）,もえるごみ,中身は取り除く
,トレイ（プラマーク有り）,プラスチック製容器包装,汚れているものは「もえるごみ」
,トレイ（金属製）（60cm未満）,もえないごみ,
,トレイ（金属製以外）（60cm未満）,もえるごみ,
,トレイ（60cm以上）,連絡ごみ,
,トレーニング機器（エアロバイク）（大小問わず）,連絡ごみ,
,トレーニング機器（ステッパー）（大小問わず）,連絡ごみ,
,トレーニング機器（ダンベル）（大小問わず）,連絡ごみ,ダンベル・鉄アレイ・バーベルを重さ15kgまでごとに
,トレーニング機器（鉄アレイ）（大小問わず）,連絡ごみ,ダンベル・鉄アレイ・バーベルを重さ15kgまでごとに
,トレーニング機器（バーベル）（大小問わず）,連絡ごみ,ダンベル・鉄アレイ・バーベルを重さ15kgまでごとに
,トレーニング機器（パンチングボール【ポール類】）（大小問わず）,連絡ごみ,ポール類（ドリブルポール・パンチングボール）を5本までごとに
,トレーニング機器（腹筋台）（大小問わず）,連絡ごみ,
,トレーニング機器（ぶら下がり健康器）（大小問わず）,連絡ごみ,
,トレーニング機器（ベンチプレス台）（大小問わず）,連絡ごみ,
,トレーニング機器（ルームランナー）（大小問わず）,連絡ごみ,
,ドレッサー（60cm未満）,もえないごみ,
,ドレッサー（60cm以上）,連絡ごみ,
,ナイフ,もえないごみ,危なくないように刃は紙等で包む
,苗木用ビニールポット（プラマーク有り）,プラスチック製容器包装,苗ポットでプラマークがついていてきれいなものは「プラスチック製容器包装」汚れているものは「もえるごみ」
,長靴,もえるごみ,
,流し台（大小問わず）,連絡ごみ,自分で交換したものに限る
,なた,もえないごみ,危なくないように刃は紙等で包む
,鍋（圧力鍋を除く）（60cm未満）,もえないごみ,
,鍋（圧力鍋を除く）（60cm以上）,連絡ごみ,
,鍋（圧力鍋）（大小問わず）,連絡ごみ,
,鍋焼きうどんのアルミ容器,もえないごみ,
,生ごみ処理機（大小問わず）,連絡ごみ,
,生ごみ滅菌剤,もえるごみ,5リットル程度の袋に入る容量で少しずつ出す、多量に出す場合は自己搬入
,縄,もえるごみ,長さ60cm未満に切る
,縄（60cm以上）,連絡ごみ,長さ30mまでごとに
,人形（60cm未満）,もえるごみ,人形供養は、神社等へ相談を
,人形（60cm以上）,連絡ごみ,人形供養は、神社等へ相談を
,人形ケース（ガラス製）（60cm未満）,もえないごみ,
,人形ケース（プラスチック製）（60cm未満）,もえるごみ,
,人形ケース（60cm以上）,連絡ごみ,幅・奥行・高さの合計200cm未満
,人形ケース（60cm以上）,連絡ごみ,幅・奥行・高さの合計200cm以上
,ぬいぐるみ（人形）（60cm未満）,もえるごみ,人形供養は、神社等へ相談を
,ぬいぐるみ（人形）（60cm以上）,連絡ごみ,人形供養は、神社等へ相談を
,ネガ,もえるごみ,
,猫砂（紙製・木製・おから製などの可燃性のもの）,もえるごみ,
,猫砂（不燃性（鉱物系）のもの）,連絡ごみ,土のう袋1袋までごとに（30リットル）汚物は取り除く
,猫タワー（金属有り）（60cm未満）,もえないごみ,
,猫タワー（金属無し）（60cm未満）,もえるごみ,
,猫タワー（60cm以上）,連絡ごみ,
,寝袋,もえるごみ,長さ60cm未満に切る
,粘土（油粘土）,もえないごみ,
,粘土（紙粘土）,もえるごみ,
,農薬,集積所に出してはいけないごみ,業者又は販売店等へ
,農薬の容器（プラスチック製・紙製）,もえるごみ,中身は使い切る
,農薬の容器（ガラス製・金属製）,もえないごみ,中身は使い切る
,ノートパソコン,集積所に出してはいけないごみ,パソコンリサイクルを参照※使用済小型家電の回収対象品目
,のこぎり（60cm未満）,もえないごみ,危なくないように刃は紙等で包む
,のこぎり（60cm以上）,連絡ごみ,危なくないように刃は紙等で包む
,パーティション（60cm以上）,連絡ごみ,
,ハードディスク（外付け）,もえないごみ,※使用済小型家電の回収対象品目
,ＨＤＤレコーダー,もえないごみ,※使用済小型家電の回収対象品目
,バーベキューコンロ（60cm未満）,もえないごみ,
,バーベキューコンロ（60cm以上）,連絡ごみ,
,バーベル（トレーニング機器）（大小問わず）,連絡ごみ,ダンベル・鉄アレイ・バーベルを重さ15kgまでごとに
,灰,連絡ごみ,土のう袋1袋までごとに（30リットル）
,ハイザー（金属有り）（60cm未満）,もえないごみ,
,ハイザー（金属無し）（60cm未満）,もえるごみ,
,ハイザー（60cm以上）,連絡ごみ,
,パイプイス（1人がけ用）（60cm以上）,連絡ごみ,
,パイプイス（2人がけ用以上）（60cm以上）,連絡ごみ,
,パイプベッド（大小問わず）,連絡ごみ,
,バインダー,もえるごみ,金属類は、可能な限り取り外して「もえないごみ」
,はかり（60cm未満）,もえないごみ,
,はかり（60cm以上）,連絡ごみ,
,バギー（乳母車）（60cm以上）,連絡ごみ,
,剥製,もえるごみ,長さ60cm未満に切る
,バケツ（金属製）（60cm未満）,もえないごみ,
,バケツ（プラスチック製）（60cm未満）,もえるごみ,金属類は、可能な限り取り外して「もえないごみ」
,バケツ（60cm以上）,連絡ごみ,
,はさみ,もえないごみ,危なくないように刃は紙等で包む
,パソコン,集積所に出してはいけないごみ,パソコンリサイクルを参照※使用済小型家電の回収対象品目
,パソコンラック（学習机・ライティングデスクを除く）（60cm以上）,連絡ごみ,天板の最大の辺・径の長さが100cm未満
,パソコンラック（学習机・ライティングデスクを除く）（60cm以上）,連絡ごみ,天板の最大の辺・径の長さが100cm以上
,パチンコ台（大小問わず）,連絡ごみ,
,発煙筒,集積所に出してはいけないごみ,業者又は販売店等へ
,バッグ（皮製・布製・ビニール製）（60cm未満）,もえるごみ,金属類は、可能な限り取り外して「もえないごみ」
,バッグ（金属製）（60cm未満）,もえないごみ,
,バッグ（60cm以上）,連絡ごみ,
,バッテリー（自転車用・自動車用）,集積所に出してはいけないごみ,業者又は販売店等へ
,バット（運動用）（金属製）（大小問わず）,連絡ごみ,バット（金属製・プラスチック製・木製）を5本までごとに
,バット（運動用）（プラスチック製）（60cm未満）,もえるごみ,
,バット（運動用）（プラスチック製）（60cm以上）,連絡ごみ,バット（金属製・プラスチック製・木製）を5本までごとに
,"バット（運動用）（木製）（太さ5cm未満
長さ60cm未満）",もえるごみ,
,"バット（運動用）（木製）（太さ5cm以上
又は
長さ60cm以上）",連絡ごみ,バット（金属製・プラスチック製・木製）を5本までごとに
,"葉っぱ（太さ5cm未満
長さ60cm未満）",もえるごみ,多量にある場合は自己搬入
,"葉っぱ（太さ15cm未満
長さ100cm未満）",みどりのリサイクル,みどりのリサイクルを参照
,"葉っぱ（太さ5cm以上
又は
長さ60cm以上）",集積所に出してはいけないごみ,再生利用指定業者へ
,発泡スチロール（プラマーク有り）,プラスチック製容器包装,汚れているものは「もえるごみ」
,発泡スチロール（プラマーク無し）,もえるごみ,
,花火,もえるごみ,水に湿らせる
,歯ブラシ,もえるごみ,
,刃物,もえないごみ,危なくないように刃は紙等で包む
,針（手芸・裁縫用）,もえないごみ,危なくないように紙等で包む、注射針はかかりつけの病院等に相談を
,針金,もえないごみ,長さ60cm未満に切る
,ハロゲンヒーター（60cm未満）,もえないごみ,
,ハロゲンヒーター（60cm以上）,連絡ごみ,
,ハンガー（金属有り）,もえないごみ,
,ハンガー（金属無し）,もえるごみ,
,ハンガーラック（60cm以上）,連絡ごみ,
,パンチングボール（トレーニング機器）（60cm以上）,連絡ごみ,ポール類（ドリブルポール・パンチングボール）を5本までごとに
,ハンドクリーナー,もえないごみ,電池類は取り外して「特定品目」
,ハンマー,連絡ごみ,木製は、木づちを参照
,パン焼き機（大小問わず）,連絡ごみ,
,ピアノ,集積所に出してはいけないごみ,業者又は販売店等へ
,ＰＨＳ端末（電話）,集積所に出してはいけないごみ,販売店へ※使用済小型家電の回収対象品目
,ビーズクッション（60cm未満）,もえるごみ,
,ビーズクッション（60cm以上）,連絡ごみ,クッション類（クッション・座布団・ビーズクッション・まくら）5個までごとに、解体しないこと（中身が飛散するため）
,ビーチパラソル（60cm以上）,連絡ごみ,
,ビート板,もえるごみ,
,PPバンド,もえるごみ,長さ60cm未満に切る
,ビールびん,集団回収対象品目,資源物集団回収にご協力ください
,美顔機（60cm未満）,もえないごみ,
,美顔機（60cm以上）,連絡ごみ,
,引き戸（プラスチック製･木製）（60cm未満）,もえるごみ,自分で交換したものに限る
,引き戸（プラスチック製･木製）（60cm以上）,連絡ごみ,自分で交換したものに限る
,引き戸（プラスチック製･木製以外）（大小問わず）,連絡ごみ,自分で交換したものに限る　金属製玄関用は、業者又は販売店等へ
,ひげそり機,もえないごみ,電池類は取り外して「特定品目」※使用済小型家電の回収対象品目
,ＶＩＣＳユニット,もえないごみ,※使用済小型家電の回収対象品目
,ビデオカメラ,もえないごみ,電池類は取り外して「特定品目」※使用済小型家電の回収対象品目
,ビデオテープ（ケースを含む）,もえるごみ,
,ビデオデッキ（大小問わず）,連絡ごみ,※使用済小型家電の回収対象品目
,ひな壇（60cm以上）,連絡ごみ,幅・奥行・高さの合計200cm未満、人形は取り除く
,ひな壇（60cm以上）,連絡ごみ,"幅・奥行・高さの合計200cm以上
人形は取り除く"
,ビニールシート（60cm未満）,もえるごみ,
,ビニールシート（60cm以上）,連絡ごみ,5枚までごとに
,ビニールプール,もえるごみ,長さ60cm未満に切る
,火鉢（60cm未満）,もえないごみ,
,火鉢（60cm以上）,連絡ごみ,
,肥料（液体）（少量）,もえるごみ,紙・布等に染み込ませる
,肥料（液体）（多量）,集積所に出してはいけないごみ,業者又は販売店等へ
,肥料（土等の固体）（少量）,連絡ごみ,土のう袋1袋までごとに（30リットル）
,肥料（土等の固体）（多量）,集積所に出してはいけないごみ,業者又は販売店等へ
,肥料袋（プラマーク有り）,プラスチック製容器包装,汚れているものは「もえるごみ」
,びん（飲料・食料品）（無色・茶色・その他の色）,びん・かん・ペットボトル,中身は使い切って、水ですすぐか、紙・布等で拭き取る、キャップやふたは取り外す
,びん（飲料・食料品）（1升びん・ビールびん）,集団回収対象品目,資源物集団回収にご協力ください
,びん（飲料・食料品）（割れたもの）,もえないごみ,危なくないように紙等で包む
,びん（飲料・食料品）（汚れのひどいもの）,もえないごみ,
,びん（飲料・食料品以外）（化粧品や薬品のびん）,もえないごみ,割れたものは危なくないように紙等で包む
,ピンポン玉,もえるごみ,
,ファックス,もえないごみ,※使用済小型家電の回収対象品目
,ファンヒーター（大小問わず）,連絡ごみ,燃料は取り除く
,フィルム,もえるごみ,
,フィルムケース（プラマーク有り）,プラスチック製容器包装,汚れているものは「もえるごみ」
,フードプロセッサー（大小問わず）,連絡ごみ,
,服（再生利用できるもの）,集団回収対象品目,資源物集団回収にご協力ください
,服（再生利用できないもの）,もえるごみ,長さ60cm未満に切る
,ふすま（プラスチック製･木製）,連絡ごみ,自分で交換したものに限る
,腹筋台（トレーニング機器）（大小問わず）,連絡ごみ,
,仏壇（60cm未満）,もえるごみ,金属類は、可能な限り取り外して「もえないごみ」
,仏壇（60cm以上）,連絡ごみ,幅・奥行・高さの合計200cm未満、中身は取り除く
,仏壇（60cm以上）,連絡ごみ,幅・奥行・高さの合計200cm以上、中身は取り除く
,ふとん（羽毛ふとん）（大小問わず）,もえるごみ,中身が飛散するため、切らないで、長さ60cm未満にひもで固く縛る（袋不要）
,"ふとん（羽毛ふとん以外　
切って出す）（60cm未満）",もえるごみ,長さ60cm未満に切り、ひもで縛る（袋不要）
,"ふとん（羽毛ふとん以外　
切らずに出す）（60cm以上）",連絡ごみ,ふとん類（掛け布団、こたつ布団、敷き布団、毛布）3枚までごとに
,ふとんカバー,もえるごみ,長さ60cm未満に切る
,ふとん乾燥機（60cm未満）,もえないごみ,
,ふとん乾燥機（60cm以上）,連絡ごみ,
,ふとん干し（60cm未満）,もえないごみ,
,ふとん干し（60cm以上）,連絡ごみ,
,フライパン,もえないごみ,
,ブラインド（60cm以上）,連絡ごみ,5個までごとに
,ぶら下がり健康器（トレーニング機器）（大小問わず）,連絡ごみ,
,ブラシ（金属製）,もえないごみ,
,ブラシ（金属製以外）,もえるごみ,
,フラワーポット（金属製・ガラス製・陶器製）,もえないごみ,
,フラワーポット（プラスチック製）,もえるごみ,
,ブランコ（子ども用遊具）（60cm以上）,連絡ごみ,
,プランター（金属製・陶器製）（60cm未満）,もえないごみ,土は取り除く
,プランター（プラスチック製）（60cm未満）,もえるごみ,土は取り除く
,プランター（60cm以上）,連絡ごみ,5個までごとに土は取り除く
,プリンター（インクジェット・インクリボン）（単機能）（60cm未満）,もえないごみ,
,プリンター（インクジェット・インクリボン）（単機能）（60cm以上）,連絡ごみ,
,プリンター（インクジェット・インクリボン）（複合機）（大小問わず）,連絡ごみ,スキャナー・コピー機能等があるもの
,プリンター（レーザー）（大小問わず）,連絡ごみ,幅・奥行・高さの合計100cm未満
,プリンター（レーザー）（大小問わず）,連絡ごみ,幅・奥行・高さの合計100cm以上150cm未満、幅・奥行・高さの合計150cm以上のものは、業者又は販売店等へ
,プリンの容器（プラマーク有り）,プラスチック製容器包装,汚れているものは「もえるごみ」
,ブルーレイプレーヤー（レコーダー）（ポータブルタイプも含む）,もえないごみ,電池類は取り外して「特定品目」※使用済小型家電の回収対象品目
,ブルーシート（60cm以上）,連絡ごみ,5枚までごとに
,風呂（浴槽（据え置き型））（大小問わず）,連絡ごみ,自分で交換したものに限る
,風呂おけ,もえるごみ,
,プロジェクター,もえないごみ,
,風呂敷,もえるごみ,長さ60cm未満に切る
,風呂水ポンプ（電動式）（60cm未満）,もえないごみ,
,風呂水ポンプ（手動式）（60cm未満）,もえるごみ,
,風呂水ポンプ（60cm以上）,連絡ごみ,
,ブロック（コンクリート等）,連絡ごみ,土のう袋1袋までごとに（30リットル）
,フロッピーディスク,もえるごみ,
,風呂の給湯器（60cm未満）,連絡ごみ,長さ60cm以上のものは、業者又は販売店等へ
,風呂のふた（60cm以上）,連絡ごみ,1セットまでごとに
,風呂のマット（60cm未満）,もえるごみ,長さ60cm未満に切る、珪藻土マットは「もえないごみ」
,風呂のマット（60cm以上）,連絡ごみ,
,プロパンガスボンベ,集積所に出してはいけないごみ,業者又は販売店等へ
,ぶんちん,もえないごみ,
,噴霧器（60cm未満）,もえないごみ,
,噴霧器（60cm以上）,連絡ごみ,
,ヘアーアイロン,もえないごみ,※使用済小型家電の回収対象品目
,ヘアーブラシ（金属製）,もえないごみ,
,ヘアーブラシ（金属製以外）,もえるごみ,
,ペットの小屋（かご及び柵も含む）（厚さ5cm未満の材質のもの）（金属製）（60cm未満）,もえないごみ,
,ペットの小屋（かご及び柵も含む）（厚さ5cm未満の材質のもの）（金属製以外）（60cm未満）,もえるごみ,
,ペットの小屋（かご及び柵も含む）（厚さ5cm未満の材質のもの）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm未満
,ペットの小屋（かご及び柵も含む）（厚さ5cm未満の材質のもの）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm以上250cm未満、1辺の長さが200cm以上の大型のものは、業者又は販売店等へ
,ペットの小屋（かご及び柵も含む）（厚さ5cm未満の材質のもの）（60cm以上）,連絡ごみ,幅・奥行・高さの合計250cm以上、1辺の長さが200cm以上の大型のものは、業者又は販売店等へ
,ペットの糞,もえるごみ,糞だけで多量に出さない
,ペットボトル,びん・かん・ペットボトル,キャップ・ラベルは取り外して「プラスチック製容器包装」　取り外しにくいボトルの中栓や、キャップを取り外した後に本体に残るリング部分は取り外す必要はない　中身は使い切って、水ですすぐか、紙・布等で拭き取る　つぶして小さくする
,ペットボトル（汚れの落ちないもの）,もえるごみ,
,ヘッドホン,もえないごみ,※使用済小型家電の回収対象品目
,ベッドセット（マット・ベッド枠のセット）,連絡ごみ,
,ベッドマット（スプリング有り）,連絡ごみ,スポンジ部分を60cm未満に切って「もえるごみ」、スプリング部分を「連絡ごみ【300円】」に分解して出すことができる
,ベッドマット（スプリング無し）（切って出す）（60cm未満）,もえるごみ,長さ60cm未満に切り、ひもで縛る（袋不要）
,ベッドマット（スプリング無し）（切らずに出す）（60cm以上）,連絡ごみ,
,ベッドマットのスプリング（大小問わず）,連絡ごみ,
,ベッド枠（60cm以上）,連絡ごみ,
,ベビーカー（60cm以上）,連絡ごみ,
,ベビーガード（60cm以上）,連絡ごみ,
,ベビークーハン（60cm以上）,連絡ごみ,
,ベビーバス（60cm以上）,連絡ごみ,
,ヘルスメーター,もえないごみ,電池類は取り外して「特定品目」
,ベルト,もえるごみ,長さ60cm未満に切る　金属類は、可能な限り取り外して「もえないごみ」
,ヘルメット,もえるごみ,金属類は、可能な限り取り外して「もえないごみ」
,便器,集積所に出してはいけないごみ,業者又は販売店等へ
,ペンキ（少量）,もえるごみ,紙・布等に染み込ませる
,ペンキ（多量）,集積所に出してはいけないごみ,業者又は販売店等へ
,ペンキの容器（金属製・ガラス製・陶器製）,もえないごみ,中身は取り除く
,ペンキの容器（プラスチック製）,もえるごみ,中身は取り除く
,便座（プラスチックのみ）,もえるごみ,自分で交換したものに限る
,便座（温水洗浄便座）,もえないごみ,自分で交換したものに限る
,ベンチ（金属製）（60cm未満）,もえないごみ,
,ベンチ（金属製以外）（60cm未満）,もえるごみ,
,ベンチ（1人がけ用）（60cm以上）,連絡ごみ,
,ベンチ（2人がけ用以上）（60cm以上）,連絡ごみ,
,ベンチプレス台（トレーニング機器）（大小問わず）,連絡ごみ,
,望遠鏡（60cm未満）,もえないごみ,
,望遠鏡（60cm以上）,連絡ごみ,
,ほうき（金属有り）（60cm未満）,もえないごみ,
,ほうき（金属無し）（60cm未満）,もえるごみ,
,ほうき（60cm以上）,連絡ごみ,
,芳香剤の中身,もえるごみ,
,芳香剤の容器（プラマーク有り）,プラスチック製容器包装,汚れているものは「もえるごみ」
,包丁,もえないごみ,危なくないように刃は紙等で包む
,ボウリングの玉（大小問わず）,連絡ごみ,
,ボウル（台所用）（金属製･ガラス製）,もえないごみ,
,ボウル（台所用）（プラスチック製・木製）,もえるごみ,
,ホース（60cm未満）,もえるごみ,長さ60cm未満に切る
,ホース（60cm以上）,連絡ごみ,長さ30mまでごとに
,ホースリール（金属製）,もえないごみ,ホースは取り外す
,ホースリール（プラスチック製）,もえるごみ,ホースは取り外す
,ポータブルテレビ,もえないごみ,家電リサイクル対象品目を除く
,ポータブルトイレ（金属製）（60cm未満）,もえないごみ,
,ポータブルトイレ（プラスチック製・木製）（60cm未満）,もえるごみ,
,ポータブルトイレ（60cm以上）,連絡ごみ,
,ホームベーカリー（大小問わず）,連絡ごみ,
,ボール（運動用）,もえるごみ,
,ボールペン（金属製）,もえないごみ,
,ボールペン（プラスチック製）,もえるごみ,金属類は、可能な限り取り外して「もえないごみ」
,ホーロー鍋,もえないごみ,
,木刀（60cm未満）,もえるごみ,
,木刀（60cm以上）,連絡ごみ,竹刀・木刀を5本までごとに
,歩行器（60cm以上）,連絡ごみ,
,ボタン型電池,特定品目,安全のため１つずつ両面にセロハンテープ等を貼り、絶縁してから出す
,補聴器,もえないごみ,電池類は取り外して「特定品目」※使用済小型家電の回収対象品目
,ポット（保冷温用）,もえないごみ,
,ホットカーペット（大小問わず）,連絡ごみ,
,ホットカーラー,もえないごみ,
,ホットプレート（大小問わず）,連絡ごみ,
,ボディボード（60cm未満）,もえるごみ,
,ボディボード（60cm以上）,連絡ごみ,
,哺乳瓶（ガラス製）,もえないごみ,割れたものは危なくないように紙等で包む
,哺乳瓶（プラスチック製）,もえるごみ,
,ポリタンク,もえるごみ,中身は使い切る、ふたは取り外す
,保冷温庫（ポータブルタイプ）（大小問わず）,連絡ごみ,家電リサイクル対象品目を除く
,保冷剤,もえるごみ,
,本棚（金属・ガラス有り）（60cm未満）,もえないごみ,
,本棚（金属・ガラス無し）（60cm未満）,もえるごみ,
,本棚（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm未満
,本棚（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm以上250cm未満
,本棚（60cm以上）,連絡ごみ,幅・奥行・高さの合計250cm以上
,ポンプ（井戸用）（大小問わず）,連絡ごみ,
,ポンプ（灯油用・風呂水用）（電動式）（60cm未満）,もえないごみ,
,ポンプ（灯油用・風呂水用）（手動式）（60cm未満）,もえるごみ,
,ポンプ（灯油用・風呂水用）（60cm以上）,連絡ごみ,
,マージャン卓（電動式）,集積所に出してはいけないごみ,業者又は販売店等へ
,マージャン卓（電動式を除く）（60cm以上）,連絡ごみ,天板の最大の辺・径の長さが100cm未満　電動式のものは、業者又は販売店等へ
,マージャン卓（電動式を除く）（60cm以上）,連絡ごみ,天板の最大の辺・径の長さが100cm以上　電動式のものは、業者又は販売店等へ
,マージャン牌（プラスチック製・木製）,もえるごみ,
,マージャン牌（プラスチック製・木製以外）,もえないごみ,
,巻尺（金属有り）,もえないごみ,長さ60cm未満に切る
,巻尺（金属無し）,もえるごみ,長さ60cm未満に切る
,マグネット製品,もえないごみ,
,まくら（60cm未満）,もえるごみ,
,まくら（60cm以上）,連絡ごみ,クッション類（クッション・座布団・ビーズクッション・まくら）5個までごとに
,マッサージ機（椅子型）（大小問わず）,連絡ごみ,重さ100kg以上のものは自己搬入
,マッサージ機（椅子型を除く電動式）（大小問わず）,連絡ごみ,
,マッチ,もえるごみ,水に湿らせる
,マットレス（スプリング有り）,連絡ごみ,スポンジ部分を60cm未満に切って「もえるごみ」、スプリング部分を「連絡ごみ【300円】」に分解して出すことができる
,マットレス（スプリング無し）（切って出す）（60cm未満）,もえるごみ,長さ60cm未満に切り、ひもで縛る（袋不要）
,マットレス（スプリング無し）（切らずに出す）（60cm以上）,連絡ごみ,
,窓ガラス（枠付き）（大小問わず）,連絡ごみ,1枚までごとに（90cm×180cmまでのものを1枚とする）、自分で交換したものに限る
,まな板（木製・プラスチック製）,もえるごみ,
,魔法瓶,もえないごみ,
,豆電球,もえないごみ,
,ミキサー（大小問わず）,連絡ごみ,
,ミシン（足踏み式・卓上式）（大小問わず）,連絡ごみ,
,水切りネット,もえるごみ,
,ミニコンポ,もえないごみ,
,虫かご（金属製）,もえないごみ,
,虫かご（金属製以外）,もえるごみ,
,虫めがね,もえないごみ,
,無線機（60cm未満）,もえないごみ,
,無線機（60cm以上）,連絡ごみ,
,眼鏡,もえないごみ,
,メジャー（金属有り）,もえないごみ,長さ60cm未満に切る
,メジャー（金属無し）,もえるごみ,長さ60cm未満に切る
,メモリーカード,もえないごみ,※使用済小型家電の回収対象品目
,毛布（切って出す）（60cm未満）,もえるごみ,長さ60cm未満に切り、ひもで縛る（袋不要）
,毛布（切らずに出す）（60cm以上）,連絡ごみ,ふとん類（掛け布団、こたつ布団、敷き布団、毛布）3枚までごとに
,毛布（電気毛布）（大小問わず）,連絡ごみ,
,餅付き機（大小問わず）,連絡ごみ,
,モップ（金属有り）（60cm未満）,もえないごみ,
,モップ（金属無し）（60cm未満）,もえるごみ,
,モップ（60cm以上）,連絡ごみ,
,物置（金属製）（60cm未満）,もえないごみ,
,物置（金属製）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm未満
,物置（金属製）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm以上250cm未満、1辺の長さが200cm以上の大型のものは、業者又は販売店等へ
,物置（金属製）（60cm以上）,連絡ごみ,幅・奥行・高さの合計250cm以上　1辺の長さが200cm以上の大型のものは、業者又は販売店等へ
,物置（プラスチック製）（60cm未満）,もえるごみ,
,物置（プラスチック製）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm未満
,物置（プラスチック製）（60cm以上）,連絡ごみ,幅・奥行・高さの合計150cm以上250cm未満
,物置（プラスチック製）（60cm以上）,連絡ごみ,幅・奥行・高さの合計250cm以上
,物干し竿（60cm以上）,連絡ごみ,5本までごとに
,物干し台（コンクリート製の土台）（大小問わず）,連絡ごみ,1セットまでごとに
,物干し台（プラスチック製の土台）（60cm以上）,連絡ごみ,1セットまでごとに
,門扉（大小問わず）,集積所に出してはいけないごみ,業者又は販売店等へ
,やかん,もえないごみ,
,薬品（錠剤・飲み薬・塗り薬）（少量）,もえるごみ,紙等に包んだり、布に染み込ませる
